
-1 -1.01242 -1.02466 -1.03638 -1.04701 -1.05573 -1.06156 -1.0634 -1.06009 -1.05055 -1.0338 -1.00899 -0.975489 -0.932843 -0.880825 -0.819422 -0.748834 -0.669466 -0.581915 -0.486956 -0.385522 -0.278684 -0.167629 -0.0536341 0.0619569 0.177762 0.292387 0.404453 0.512624 0.615633 0.712306 0.801589 0.882569 0.954497 1.0168 1.06911 1.11125 1.14328 1.16547 1.1783 1.18246 1.17885 1.16849 1.15254 1.13219 1.10861 1.08284 1.05577 1.02801 1 
-1 -1.02415 -1.04769 -1.06989 -1.0899 -1.10675 -1.11937 -1.12662 -1.12739 -1.12063 -1.10539 -1.0809 -1.04656 -1.00196 -0.946946 -0.881553 -0.806048 -0.720907 -0.626807 -0.524611 -0.415348 -0.300193 -0.180443 -0.0574909 0.067201 0.192129 0.315776 0.436641 0.553271 0.664283 0.768395 0.86445 0.951442 1.02853 1.09508 1.15063 1.19496 1.22807 1.25017 1.26171 1.26333 1.25586 1.24031 1.21778 1.18946 1.15654 1.12015 1.08134 1.04102 1 
-1 -1.03462 -1.06829 -1.1 -1.12864 -1.15309 -1.17216 -1.18467 -1.1895 -1.18558 -1.17202 -1.14804 -1.1131 -1.06684 -1.00914 -0.940102 -0.860045 -0.769519 -0.669278 -0.560273 -0.443625 -0.32061 -0.192632 -0.0611968 0.0721181 0.205691 0.337886 0.467086 0.591721 0.710297 0.821427 0.923854 1.01648 1.09838 1.16884 1.22734 1.27359 1.30755 1.32937 1.33947 1.33845 1.32712 1.30646 1.27759 1.24169 1.20002 1.15383 1.10434 1.05269 1 
-1 -1.04402 -1.08684 -1.12718 -1.16375 -1.19525 -1.22039 -1.23793 -1.24669 -1.24562 -1.23379 -1.21047 -1.17513 -1.12745 -1.06735 -0.994985 -0.910731 -0.815206 -0.709238 -0.593861 -0.470286 -0.339887 -0.204171 -0.0647505 0.0766849 0.2184 0.358646 0.495693 0.627858 0.753542 0.871254 0.979644 1.07752 1.16389 1.23794 1.29911 1.34706 1.38166 1.40307 1.41165 1.40798 1.39287 1.36729 1.33237 1.28936 1.23956 1.18436 1.12512 1.06322 1 
-1 -1.05249 -1.10357 -1.15174 -1.19556 -1.23357 -1.26437 -1.28665 -1.29917 -1.30085 -1.29077 -1.26819 -1.23261 -1.18372 -1.12148 -1.04609 -0.957989 -0.857851 -0.746577 -0.625278 -0.495253 -0.357967 -0.215025 -0.0681438 0.0808824 0.23021 0.377983 0.522361 0.661559 0.793874 0.917719 1.03165 1.1344 1.22488 1.30223 1.36581 1.41523 1.45034 1.47124 1.47828 1.47202 1.45327 1.42302 1.38242 1.33278 1.27549 1.21203 1.14393 1.07273 1 
-1 -1.06012 -1.11863 -1.1739 -1.22431 -1.26827 -1.3043 -1.33098 -1.34704 -1.35136 -1.34298 -1.32119 -1.28546 -1.23554 -1.17141 -1.09329 -1.00168 -0.897322 -0.781171 -0.654415 -0.518434 -0.374781 -0.225154 -0.0713633 0.0846948 0.241076 0.395821 0.54699 0.692697 0.831144 0.960653 1.07969 1.18691 1.28116 1.36151 1.42726 1.47798 1.51347 1.53381 1.53933 1.5306 1.50841 1.47379 1.42792 1.37216 1.30801 1.23703 1.1609 1.08131 1 
-1 -1.06694 -1.13213 -1.19378 -1.25014 -1.29951 -1.3403 -1.37103 -1.39036 -1.39714 -1.3904 -1.36939 -1.33361 -1.28281 -1.21699 -1.13643 -1.04167 -0.933473 -0.812885 -0.681153 -0.539733 -0.390257 -0.234509 -0.0743908 0.0881098 0.250954 0.412088 0.569478 0.721145 0.865202 0.999886 1.12359 1.23488 1.33255 1.4156 1.48329 1.53513 1.57092 1.59068 1.59475 1.58369 1.55831 1.51965 1.46896 1.40763 1.33725 1.25948 1.17612 1.089 1 
-1 -1.073 -1.14413 -1.21146 -1.27312 -1.32734 -1.37242 -1.40681 -1.42913 -1.43817 -1.43294 -1.4127 -1.37692 -1.32538 -1.25809 -1.17537 -1.07778 -0.966154 -0.84158 -0.705369 -0.559045 -0.404315 -0.24304 -0.0772052 0.0911182 0.259805 0.426714 0.589725 0.746775 0.895897 1.03525 1.16315 1.2781 1.37883 1.46429 1.5337 1.58652 1.62252 1.64173 1.64444 1.63124 1.60295 1.56063 1.50557 1.43924 1.36328 1.27945 1.18965 1.09583 1 
-1 -1.07831 -1.15464 -1.22696 -1.2933 -1.35179 -1.40067 -1.43832 -1.46331 -1.47438 -1.47054 -1.451 -1.41527 -1.3631 -1.29455 -1.20993 -1.10986 -0.995212 -0.867114 -0.726938 -0.576268 -0.416877 -0.250696 -0.0797833 0.0937132 0.267591 0.439631 0.607636 0.769468 0.923085 1.06658 1.19819 1.31638 1.41982 1.5074 1.5783 1.63197 1.66813 1.68681 1.68829 1.67316 1.64226 1.59669 1.53776 1.467 1.38612 1.29696 1.20151 1.10181 1 
-1 -1.08288 -1.16368 -1.2403 -1.31068 -1.37287 -1.42504 -1.46552 -1.49283 -1.50569 -1.50307 -1.48418 -1.44851 -1.39583 -1.3262 -1.23996 -1.13776 -1.0205 -0.889352 -0.745741 -0.591303 -0.427866 -0.257425 -0.082101 0.0958904 0.274279 0.450778 0.623123 0.789108 0.946628 1.09371 1.22855 1.34955 1.45532 1.54472 1.61691 1.67129 1.70757 1.72577 1.72616 1.70934 1.67617 1.62777 1.56549 1.4909 1.40577 1.31202 1.2117 1.10695 1 
-1 -1.0867 -1.17125 -1.25147 -1.32524 -1.39053 -1.44548 -1.48835 -1.51763 -1.53201 -1.53044 -1.51211 -1.47651 -1.42342 -1.35289 -1.26531 -1.16132 -1.04187 -0.908164 -0.761665 -0.604053 -0.437209 -0.263178 -0.0841348 0.0976473 0.279841 0.460101 0.636105 0.805593 0.966403 1.11651 1.25407 1.37742 1.48515 1.57609 1.64935 1.70432 1.74069 1.75847 1.75794 1.73969 1.70459 1.6538 1.5887 1.51089 1.4222 1.32461 1.22022 1.11125 1 
-1 -1.08978 -1.17734 -1.26046 -1.33695 -1.40476 -1.46194 -1.50675 -1.53763 -1.55325 -1.55253 -1.53467 -1.49915 -1.44573 -1.3745 -1.28583 -1.18041 -1.0592 -0.923435 -0.774608 -0.614437 -0.444842 -0.26791 -0.0858625 0.0989831 0.284252 0.467552 0.646515 0.818833 0.982302 1.13486 1.27461 1.39986 1.50917 1.60135 1.67546 1.7309 1.76735 1.78478 1.78349 1.76408 1.72744 1.67472 1.60734 1.52695 1.43539 1.33471 1.22705 1.1147 1 
-1 -1.0921 -1.18194 -1.26725 -1.3458 -1.4155 -1.47438 -1.52066 -1.55276 -1.56932 -1.56926 -1.55176 -1.5163 -1.46265 -1.39089 -1.30142 -1.19492 -1.07239 -0.935068 -0.784484 -0.62238 -0.450707 -0.271583 -0.0872642 0.0998981 0.287493 0.473093 0.654294 0.828754 0.994234 1.14864 1.29005 1.41674 1.52725 1.62035 1.69512 1.75091 1.7874 1.80457 1.80272 1.78243 1.74462 1.69044 1.62135 1.53901 1.44531 1.3423 1.23218 1.11729 1 
-1 -1.09366 -1.18503 -1.27181 -1.35175 -1.42273 -1.48276 -1.53003 -1.56295 -1.58015 -1.58054 -1.5633 -1.52789 -1.47408 -1.40198 -1.31197 -1.20476 -1.08134 -0.942984 -0.791224 -0.627826 -0.45476 -0.274167 -0.0883233 0.100394 0.289551 0.476696 0.6594 0.835298 1.00213 1.15778 1.3003 1.42796 1.53927 1.63301 1.70821 1.76425 1.80077 1.81777 1.81553 1.79467 1.75607 1.70093 1.63069 1.54705 1.45191 1.34735 1.2356 1.11901 1 
-1 -1.09445 -1.18661 -1.27414 -1.35479 -1.42642 -1.48704 -1.53482 -1.56816 -1.5857 -1.58633 -1.56922 -1.53384 -1.47997 -1.4077 -1.31743 -1.20987 -1.086 -0.947129 -0.794781 -0.630735 -0.456969 -0.275637 -0.0890271 0.100473 0.290417 0.478341 0.661804 0.838429 1.00595 1.16222 1.30531 1.43346 1.54519 1.63924 1.71467 1.77083 1.80738 1.8243 1.82188 1.80073 1.76175 1.70613 1.63533 1.55104 1.45519 1.34986 1.2373 1.11987 1 
-1 -1.09448 -1.18667 -1.27423 -1.35491 -1.42656 -1.4872 -1.53501 -1.56838 -1.58594 -1.58658 -1.56949 -1.53413 -1.48028 -1.40802 -1.31776 -1.2102 -1.08634 -0.947474 -0.795128 -0.631083 -0.457316 -0.275981 -0.0893673 0.100139 0.29009 0.478022 0.661494 0.83813 1.00566 1.16195 1.30505 1.43321 1.54495 1.63902 1.71446 1.77064 1.80721 1.82414 1.82173 1.80059 1.76163 1.70602 1.63524 1.55097 1.45513 1.34982 1.23727 1.11985 1 
-1 -1.09374 -1.18521 -1.27207 -1.35209 -1.42315 -1.48326 -1.5306 -1.56359 -1.58086 -1.58131 -1.56411 -1.52875 -1.47499 -1.40292 -1.31295 -1.20576 -1.08236 -0.944014 -0.792262 -0.628866 -0.455797 -0.275195 -0.0893398 0.0993942 0.288572 0.475741 0.658473 0.834403 1.00127 1.15695 1.29951 1.42721 1.53857 1.63234 1.70759 1.76367 1.80024 1.81728 1.81509 1.79427 1.75571 1.70062 1.63043 1.54683 1.45174 1.34722 1.23552 1.11897 1 
-1 -1.09224 -1.18223 -1.26767 -1.34636 -1.4162 -1.4752 -1.5216 -1.55381 -1.57048 -1.57052 -1.55311 -1.51773 -1.46415 -1.39245 -1.30303 -1.19657 -1.07407 -0.936771 -0.786199 -0.6241 -0.452422 -0.273285 -0.0889454 0.0982446 0.285874 0.471515 0.652762 0.827272 0.992809 1.14727 1.28874 1.4155 1.52608 1.61925 1.69409 1.74996 1.78652 1.80376 1.80198 1.78177 1.74403 1.68993 1.62091 1.53865 1.44501 1.34208 1.23204 1.11721 1 
-1 -1.08998 -1.17774 -1.26105 -1.33773 -1.40572 -1.46308 -1.50805 -1.53909 -1.55486 -1.55428 -1.53654 -1.50112 -1.4478 -1.37665 -1.28806 -1.18269 -1.06153 -0.925792 -0.776982 -0.616816 -0.447215 -0.270265 -0.0881891 0.0966949 0.282012 0.465368 0.644394 0.816783 0.980329 1.13297 1.2728 1.39815 1.50755 1.59982 1.67404 1.72958 1.76612 1.78365 1.78247 1.76316 1.72662 1.67401 1.60673 1.52644 1.43499 1.3344 1.22685 1.1146 1 
-1 -1.08696 -1.17176 -1.25222 -1.32622 -1.39175 -1.44692 -1.49 -1.51948 -1.53405 -1.53264 -1.51447 -1.47901 -1.42604 -1.35562 -1.26812 -1.16421 -1.04481 -0.911146 -0.76467 -0.607065 -0.440213 -0.266159 -0.0870798 0.094751 0.277005 0.457336 0.633421 0.802998 0.963906 1.11412 1.25179 1.37525 1.4831 1.57416 1.64755 1.70264 1.73915 1.75705 1.75665 1.73853 1.70356 1.6529 1.58793 1.51025 1.42169 1.32422 1.21996 1.11112 1 
-1 -1.08318 -1.16429 -1.2412 -1.31186 -1.37433 -1.42676 -1.4675 -1.49505 -1.50813 -1.50571 -1.48701 -1.4515 -1.39897 -1.32946 -1.24334 -1.14122 -1.02402 -0.892925 -0.749342 -0.594911 -0.431465 -0.260997 -0.0856299 0.0924199 0.270881 0.447465 0.619906 0.785999 0.943635 1.09084 1.22582 1.34695 1.45286 1.54241 1.61475 1.66928 1.70572 1.72407 1.72462 1.70795 1.67494 1.62669 1.56456 1.49013 1.40516 1.31156 1.21139 1.1068 1 
-1 -1.07866 -1.15534 -1.22799 -1.29467 -1.35348 -1.40266 -1.4406 -1.46586 -1.47719 -1.47358 -1.45426 -1.41872 -1.36672 -1.29832 -1.21382 -1.11385 -0.99928 -0.871237 -0.731092 -0.580431 -0.421029 -0.254817 -0.083854 0.0897097 0.263671 0.435809 0.603925 0.765881 0.919632 1.06327 1.19504 1.31339 1.41698 1.50473 1.57581 1.62965 1.66599 1.68484 1.6865 1.67156 1.64084 1.59544 1.53669 1.46612 1.38541 1.29643 1.20115 1.10164 1 
-1 -1.0734 -1.14491 -1.21262 -1.27465 -1.32923 -1.37465 -1.40937 -1.43199 -1.44132 -1.43636 -1.41635 -1.38079 -1.32944 -1.26232 -1.17973 -1.08225 -0.970715 -0.846201 -0.710025 -0.563711 -0.408969 -0.247659 -0.0817686 0.08663 0.25541 0.422429 0.585564 0.742754 0.892026 1.03154 1.15961 1.27474 1.37565 1.4613 1.5309 1.58392 1.62012 1.63953 1.64244 1.62944 1.60135 1.55924 1.50438 1.43825 1.36248 1.27886 1.18925 1.09563 1 
-1 -1.06737 -1.13299 -1.19505 -1.25181 -1.30158 -1.34274 -1.37383 -1.3935 -1.40059 -1.39414 -1.37339 -1.33785 -1.28726 -1.22162 -1.14121 -1.04657 -0.93847 -0.817947 -0.686254 -0.544845 -0.395355 -0.23957 -0.0793907 0.0831922 0.246139 0.407393 0.564919 0.716738 0.86096 0.99582 1.11971 1.2312 1.32906 1.41232 1.48022 1.53228 1.56828 1.58827 1.59256 1.58172 1.55656 1.51812 1.46765 1.40654 1.33638 1.25883 1.17569 1.08878 1 
-1 -1.06058 -1.11955 -1.17527 -1.22611 -1.2705 -1.30693 -1.33399 -1.35041 -1.35507 -1.347 -1.32549 -1.29002 -1.24032 -1.17638 -1.09843 -1.00695 -0.902691 -0.786611 -0.659896 -0.523928 -0.380261 -0.230592 -0.0767367 0.0794096 0.2359 0.390774 0.54209 0.68796 0.826584 0.956282 1.07552 1.18295 1.27742 1.35799 1.42397 1.47491 1.51064 1.53122 1.53698 1.52848 1.50653 1.47214 1.42651 1.37099 1.30707 1.23633 1.16043 1.08107 1 
-1 -1.05298 -1.10454 -1.15319 -1.19746 -1.23591 -1.26715 -1.28983 -1.30273 -1.30477 -1.29502 -1.27274 -1.23742 -1.18877 -1.12673 -1.05152 -0.963554 -0.863523 -0.752324 -0.631069 -0.501057 -0.363756 -0.220772 -0.0738212 0.0752981 0.224742 0.37265 0.517184 0.656553 0.789055 0.9131 1.02724 1.13021 1.22092 1.2985 1.36233 1.41199 1.44735 1.4685 1.47578 1.46978 1.45128 1.42128 1.38093 1.33154 1.2745 1.21129 1.14343 1.07248 1 
-1 -1.04453 -1.08785 -1.12868 -1.16572 -1.19769 -1.22328 -1.24124 -1.2504 -1.24969 -1.2382 -1.21519 -1.18013 -1.1327 -1.07282 -1.00063 -0.916519 -0.821105 -0.715215 -0.599883 -0.476323 -0.345908 -0.210148 -0.0706561 0.070876 0.212711 0.353099 0.490306 0.62265 0.748528 0.866449 0.975058 1.07317 1.15977 1.23407 1.29549 1.34369 1.37855 1.40022 1.40905 1.40565 1.3908 1.36548 1.33082 1.28807 1.23853 1.18359 1.12461 1.06296 1 
-1 -1.03514 -1.06933 -1.10153 -1.13067 -1.15559 -1.17512 -1.18806 -1.19329 -1.18976 -1.17654 -1.15288 -1.11823 -1.07222 -1.01474 -0.945884 -0.865975 -0.775563 -0.675403 -0.566444 -0.449811 -0.32678 -0.198758 -0.0672491 0.0661646 0.19986 0.3322 0.461565 0.586383 0.705158 0.816501 0.919153 1.01201 1.09416 1.16487 1.22362 1.27014 1.30436 1.32645 1.33681 1.33606 1.325 1.30461 1.276 1.24037 1.19897 1.15304 1.10381 1.05243 1 
-1 -1.02467 -1.04873 -1.07144 -1.09195 -1.10928 -1.12235 -1.13004 -1.13122 -1.12484 -1.10996 -1.08579 -1.05173 -1.00739 -0.952598 -0.887391 -0.812035 -0.72701 -0.632991 -0.530843 -0.421595 -0.306424 -0.186629 -0.0636029 0.0611886 0.18624 0.310033 0.431065 0.54788 0.659092 0.763419 0.859701 0.94693 1.02427 1.09106 1.14688 1.19147 1.22485 1.24722 1.25902 1.26091 1.25372 1.23844 1.21618 1.18813 1.15547 1.11935 1.0808 1.04075 1 
-1 -1.01294 -1.0257 -1.03793 -1.04904 -1.05824 -1.06453 -1.0668 -1.0639 -1.05474 -1.03834 -1.01385 -0.980637 -0.938245 -0.886446 -0.825228 -0.754789 -0.675536 -0.588066 -0.493154 -0.391735 -0.284882 -0.173781 -0.0597138 0.0559761 0.171904 0.286674 0.398906 0.50726 0.610468 0.707354 0.796863 0.87808 0.950252 1.01281 1.06537 1.10778 1.14007 1.16252 1.17562 1.18006 1.17671 1.16663 1.15094 1.13086 1.10754 1.08205 1.05524 1.02775 1 
-1 -0.999634 -0.999691 -1.00031 -1.00122 -1.00179 -1.00104 -0.997827 -0.990931 -0.979173 -0.961487 -0.936966 -0.904898 -0.864778 -0.81632 -0.759449 -0.694302 -0.62121 -0.540692 -0.453435 -0.360275 -0.26218 -0.160224 -0.0555707 0.0505588 0.156905 0.262197 0.365179 0.464634 0.55941 0.648444 0.730782 0.805607 0.872252 0.930223 0.979214 1.01912 1.05005 1.07231 1.08647 1.09326 1.09364 1.08871 1.07971 1.0679 1.05448 1.04047 1.02658 1.01312 1 
-1 -0.984287 -0.969876 -0.957561 -0.947438 -0.938949 -0.93106 -0.922477 -0.911825 -0.897784 -0.879169 -0.854982 -0.824436 -0.786966 -0.742225 -0.690084 -0.630612 -0.564075 -0.490912 -0.41172 -0.327239 -0.23833 -0.145955 -0.0511545 0.0449725 0.141295 0.23667 0.329969 0.420099 0.506028 0.586804 0.661579 0.729631 0.79038 0.843408 0.888475 0.925537 0.954753 0.9765 0.991378 1.00021 1.00403 1.00407 1.00169 0.998303 0.995254 0.993623 0.994018 0.996391 1 
-1 -0.96615 -0.93498 -0.908189 -0.886214 -0.868428 -0.853537 -0.839941 -0.825994 -0.810163 -0.79111 -0.767727 -0.739151 -0.704755 -0.664143 -0.61713 -0.563731 -0.504146 -0.438737 -0.368016 -0.292627 -0.213324 -0.130954 -0.0464364 0.0392572 0.125125 0.210155 0.293348 0.373736 0.450409 0.522528 0.589351 0.650249 0.704726 0.752438 0.793208 0.827043 0.854154 0.874966 0.890134 0.900554 0.907367 0.911947 0.915866 0.920807 0.928411 0.940013 0.956284 0.976831 1 
-1 -0.943968 -0.892969 -0.849945 -0.815487 -0.788532 -0.76718 -0.749286 -0.73279 -0.715876 -0.697026 -0.675021 -0.648929 -0.618078 -0.58203 -0.540562 -0.49364 -0.441406 -0.384151 -0.322305 -0.256417 -0.187134 -0.115189 -0.0413774 0.0334571 0.108444 0.182706 0.255374 0.325609 0.392621 0.455686 0.514167 0.567527 0.615352 0.657364 0.693443 0.723641 0.748204 0.767592 0.782506 0.793904 0.803033 0.811443 0.820983 0.833746 0.851912 0.877416 0.911359 0.953189 1 
-1 -0.915512 -0.84049 -0.779437 -0.732416 -0.697128 -0.670498 -0.649516 -0.631569 -0.614515 -0.59666 -0.576701 -0.553664 -0.526857 -0.495827 -0.460327 -0.420289 -0.375804 -0.327102 -0.274534 -0.218554 -0.159706 -0.0986065 -0.0359265 0.0276213 0.0913008 0.154368 0.21609 0.275757 0.332701 0.386315 0.436063 0.481501 0.52229 0.558214 0.589197 0.615324 0.636861 0.65428 0.668296 0.679905 0.690436 0.701607 0.715587 0.735019 0.762941 0.802459 0.855902 0.923239 1 
-1 -0.876459 -0.771784 -0.691543 -0.633222 -0.59171 -0.561938 -0.539715 -0.521805 -0.50578 -0.489838 -0.472654 -0.453271 -0.431019 -0.405459 -0.376345 -0.343591 -0.307253 -0.267501 -0.224614 -0.178954 -0.130962 -0.0811348 -0.0300198 0.0218039 0.0737374 0.125175 0.17552 0.224195 0.270659 0.314418 0.355039 0.392168 0.425538 0.454986 0.480471 0.502092 0.52011 0.53498 0.547389 0.558313 0.569097 0.581563 0.598162 0.622151 0.657745 0.710038 0.784165 0.882667 1 
-1 -0.81752 -0.676599 -0.5787 -0.513253 -0.469716 -0.440204 -0.419278 -0.403244 -0.389577 -0.376522 -0.362851 -0.347705 -0.330493 -0.310833 -0.288504 -0.263423 -0.235618 -0.205212 -0.172412 -0.137492 -0.100787 -0.0626771 -0.0235788 0.0160644 0.0557941 0.0951472 0.133666 0.17091 0.206465 0.239955 0.271051 0.299484 0.325056 0.347651 0.36725 0.383948 0.397975 0.409727 0.419806 0.429087 0.438812 0.450752 0.467447 0.49261 0.531697 0.592609 0.685911 0.822189 1 
-1 -0.716102 -0.536553 -0.430676 -0.367806 -0.329344 -0.304821 -0.288259 -0.276098 -0.266113 -0.256857 -0.247359 -0.236959 -0.225211 -0.211831 -0.196652 -0.179608 -0.160713 -0.140046 -0.117747 -0.0940017 -0.0690363 -0.0431103 -0.0165081 0.0104681 0.0375055 0.064288 0.0905035 0.115851 0.140049 0.16284 0.184001 0.203351 0.220755 0.236139 0.249495 0.260898 0.270519 0.278653 0.285754 0.29249 0.299843 0.309271 0.323008 0.344628 0.380118 0.439962 0.542769 0.719219 1 
-1 -0.509507 -0.321184 -0.237199 -0.194749 -0.17113 -0.156937 -0.147738 -0.141195 -0.135957 -0.131186 -0.126339 -0.121054 -0.11509 -0.108295 -0.100579 -0.0919076 -0.0822848 -0.071752 -0.0603796 -0.0482634 -0.0355194 -0.0222808 -0.00869363 0.00508696 0.0189003 0.032584 0.0459778 0.0589273 0.0712873 0.0829263 0.0937296 0.103604 0.112481 0.120323 0.127127 0.132933 0.137834 0.141986 0.145634 0.149146 0.153068 0.158244 0.166031 0.178772 0.200905 0.241842 0.324292 0.511066 1 
-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 
