
-2.12188 -0.851537 -0.395671 -0.207012 -0.118688 -0.0735995 -0.0496659 -0.03726 -0.0316914 -0.0304357 -0.0320072 -0.0354581 -0.0401387 -0.0455744 -0.0513996 -0.0573215 -0.0630984 -0.0685278 -0.0734394 -0.0776903 -0.0811636 -0.0837665 -0.0854299 -0.0861082 -0.0857794 -0.0844445 -0.0821281 -0.078878 -0.0747656 -0.069886 -0.0643585 -0.0583281 -0.0519677 -0.0454818 -0.0391144 -0.0331607 -0.0279882 -0.0240738 -0.0220693 -0.0229244 -0.0281267 -0.0402025 -0.0638438 -0.10868 -0.196792 -0.385281 -0.841021 -2.11128 -3.05554 
-1.44938 -0.89305 -0.528404 -0.3177 -0.197826 -0.129343 -0.0906617 -0.0700514 -0.0609105 -0.0593254 -0.0628349 -0.0697933 -0.0790337 -0.0896824 -0.101055 -0.112596 -0.123844 -0.134408 -0.143961 -0.152225 -0.158974 -0.164028 -0.167252 -0.168558 -0.167903 -0.16529 -0.160764 -0.154421 -0.146399 -0.136883 -0.126103 -0.114341 -0.101931 -0.089267 -0.0768145 -0.065134 -0.0549139 -0.0470323 -0.0426604 -0.0434476 -0.0518591 -0.0718119 -0.109911 -0.177891 -0.297343 -0.507709 -0.872103 -1.42827 -1.75431 
-1.01221 -0.74787 -0.511975 -0.342049 -0.229699 -0.158974 -0.116781 -0.0940179 -0.0846231 -0.0845404 -0.0909795 -0.101945 -0.115949 -0.131833 -0.148666 -0.165676 -0.182212 -0.197718 -0.211724 -0.223831 -0.23371 -0.241102 -0.24581 -0.247707 -0.24673 -0.242882 -0.236232 -0.226917 -0.215139 -0.201163 -0.185327 -0.168035 -0.149765 -0.131079 -0.112635 -0.0952111 -0.0797462 -0.0674035 -0.0596778 -0.0585703 -0.0668769 -0.0886595 -0.129985 -0.199958 -0.311679 -0.481101 -0.71662 -0.980714 -1.1105 
-0.715165 -0.579821 -0.434918 -0.313835 -0.224551 -0.164193 -0.127032 -0.107561 -0.101302 -0.104807 -0.115437 -0.131151 -0.150323 -0.171634 -0.19398 -0.216424 -0.238162 -0.258498 -0.276835 -0.292667 -0.305574 -0.315221 -0.321359 -0.323821 -0.322526 -0.31748 -0.308772 -0.296577 -0.281155 -0.262848 -0.242087 -0.219386 -0.195352 -0.170688 -0.146209 -0.12286 -0.101751 -0.0842148 -0.0718802 -0.0667996 -0.0716176 -0.0897905 -0.125802 -0.185165 -0.273617 -0.394032 -0.538439 -0.67346 -0.732308 
-0.500808 -0.427538 -0.339984 -0.259402 -0.195599 -0.150794 -0.123553 -0.111162 -0.110745 -0.119686 -0.135735 -0.156984 -0.18181 -0.208822 -0.236815 -0.264734 -0.291653 -0.316763 -0.339359 -0.35884 -0.374704 -0.386551 -0.394079 -0.397089 -0.395484 -0.38927 -0.378555 -0.363549 -0.344566 -0.322017 -0.296415 -0.268373 -0.238606 -0.207936 -0.177298 -0.147758 -0.120532 -0.0970231 -0.0788619 -0.0679666 -0.0665976 -0.0773789 -0.103195 -0.146768 -0.209538 -0.289293 -0.376231 -0.449101 -0.478554 
-0.337107 -0.296417 -0.244664 -0.194375 -0.153327 -0.124904 -0.109608 -0.10641 -0.113623 -0.129378 -0.151845 -0.179323 -0.210263 -0.243266 -0.277069 -0.310537 -0.342656 -0.372519 -0.399333 -0.422414 -0.441187 -0.455194 -0.464086 -0.467634 -0.465726 -0.458369 -0.445689 -0.427928 -0.405446 -0.378718 -0.348331 -0.314983 -0.27948 -0.24274 -0.205794 -0.169787 -0.135996 -0.105831 -0.0808532 -0.062776 -0.0534397 -0.0547249 -0.0683279 -0.0952867 -0.135107 -0.184414 -0.235435 -0.27565 -0.291217 
-0.206058 -0.183951 -0.155152 -0.126932 -0.104695 -0.0914853 -0.0884008 -0.0952377 -0.111039 -0.134471 -0.164054 -0.198286 -0.235711 -0.274949 -0.314711 -0.353808 -0.391153 -0.425763 -0.45677 -0.483416 -0.505064 -0.5212 -0.531438 -0.535518 -0.533316 -0.52484 -0.510231 -0.489761 -0.463834 -0.43298 -0.39785 -0.359217 -0.317967 -0.275095 -0.231705 -0.189 -0.148284 -0.110952 -0.0784728 -0.0523613 -0.0341109 -0.0250669 -0.0261978 -0.0377183 -0.0585393 -0.0856258 -0.113581 -0.135139 -0.143332 
-0.0971839 -0.0865211 -0.0730516 -0.0610061 -0.0539201 -0.0540916 -0.0625847 -0.0794851 -0.104203 -0.13573 -0.172825 -0.21414 -0.258299 -0.303945 -0.349774 -0.394554 -0.437142 -0.476491 -0.511665 -0.541845 -0.566337 -0.584578 -0.596145 -0.600754 -0.598268 -0.588697 -0.572194 -0.549061 -0.519739 -0.484808 -0.444979 -0.40109 -0.354093 -0.305052 -0.255127 -0.205568 -0.157695 -0.11288 -0.0725154 -0.0379644 -0.0104821 0.00890935 0.0196073 0.0216855 0.0161974 0.00543115 -0.00708606 -0.0171304 -0.0209909 
-0.00413649 -0.00102459 0.00173452 0.00167661 -0.00341567 -0.0151021 -0.0341701 -0.0607073 -0.0942516 -0.133951 -0.178698 -0.227241 -0.278251 -0.330387 -0.382329 -0.432807 -0.480629 -0.52469 -0.563997 -0.597673 -0.624974 -0.645293 -0.658174 -0.663309 -0.660551 -0.649909 -0.631551 -0.605803 -0.573143 -0.534194 -0.489722 -0.440622 -0.387908 -0.332702 -0.276216 -0.219738 -0.164606 -0.112181 -0.0638054 -0.020751 0.0158603 0.0451612 0.0666753 0.080477 0.0873418 0.0888187 0.0871159 0.0846898 0.0836003 
0.0770727 0.0748911 0.0698262 0.0604655 0.0454893 0.0239493 -0.00460782 -0.0401374 -0.082164 -0.129875 -0.182214 -0.237966 -0.295824 -0.35444 -0.412472 -0.468613 -0.521622 -0.570344 -0.613729 -0.650851 -0.680916 -0.703281 -0.717455 -0.723113 -0.720094 -0.70841 -0.688241 -0.659936 -0.624004 -0.581113 -0.532075 -0.477839 -0.419476 -0.358161 -0.295156 -0.231789 -0.169421 -0.10942 -0.053111 -0.00172878 0.0436537 0.0822073 0.113441 0.137295 0.15421 0.165124 0.171344 0.174276 0.17509 
0.149023 0.142931 0.131913 0.1152 0.0920843 0.0620902 0.0250808 -0.0187181 -0.0687438 -0.12415 -0.183872 -0.246688 -0.311279 -0.376277 -0.440307 -0.50202 -0.560128 -0.613424 -0.660808 -0.701305 -0.734078 -0.758445 -0.773888 -0.780061 -0.776795 -0.764103 -0.742174 -0.71138 -0.672261 -0.625522 -0.572022 -0.512761 -0.448861 -0.381551 -0.312142 -0.242004 -0.172534 -0.105121 -0.0411058 0.0182717 0.0719274 0.118997 0.158901 0.191398 0.216612 0.235003 0.247271 0.254173 0.256375 
0.213413 0.204305 0.188592 0.165919 0.135995 0.0987038 0.0541818 0.00284205 -0.0546325 -0.117321 -0.184111 -0.253743 -0.324863 -0.396066 -0.465935 -0.533074 -0.596146 -0.653894 -0.705168 -0.748946 -0.784351 -0.810666 -0.827345 -0.834024 -0.830525 -0.816861 -0.793234 -0.760034 -0.717831 -0.667365 -0.60954 -0.545402 -0.476125 -0.40299 -0.327359 -0.25065 -0.174303 -0.0997475 -0.0283589 0.0385836 0.0999463 0.154789 0.202412 0.242383 0.274554 0.299025 0.316075 0.326052 0.329314 
0.271372 0.259855 0.240332 0.21272 0.17702 0.13339 0.0821912 0.0240121 -0.0403351 -0.109836 -0.183305 -0.259427 -0.336797 -0.413958 -0.489444 -0.56181 -0.629665 -0.691703 -0.746726 -0.793667 -0.831609 -0.859802 -0.877675 -0.884846 -0.881129 -0.866539 -0.841286 -0.805779 -0.760615 -0.706571 -0.644589 -0.575763 -0.501317 -0.422583 -0.340976 -0.257966 -0.175046 -0.0936942 -0.0153402 0.0586781 0.127155 0.189054 0.243545 0.290022 0.328107 0.357628 0.378572 0.391011 0.395117 
0.323649 0.310155 0.287469 0.255694 0.215042 0.165877 0.108745 0.0443905 -0.0262482 -0.102056 -0.181765 -0.263992 -0.347268 -0.430081 -0.510908 -0.588249 -0.660662 -0.726791 -0.785389 -0.835347 -0.87571 -0.905697 -0.924712 -0.932357 -0.928438 -0.912971 -0.886175 -0.848477 -0.8005 -0.743053 -0.677119 -0.603834 -0.524472 -0.440417 -0.353137 -0.26416 -0.175032 -0.0872924 -0.00243351 0.0781363 0.153128 0.221404 0.282006 0.334172 0.377338 0.411125 0.435308 0.449774 0.454569 
0.370731 0.355583 0.330231 0.294907 0.249978 0.195966 0.13357 0.0636682 -0.0126848 -0.0942741 -0.179748 -0.267646 -0.356436 -0.444541 -0.53038 -0.612399 -0.689103 -0.759084 -0.821052 -0.873855 -0.916502 -0.948182 -0.968276 -0.976373 -0.972269 -0.955981 -0.927738 -0.887982 -0.837362 -0.776716 -0.707066 -0.62959 -0.54561 -0.45656 -0.363964 -0.269404 -0.174487 -0.0808162 0.0100492 0.096625 0.177535 0.251543 0.317573 0.374726 0.422287 0.459717 0.486637 0.502801 0.508171 
0.412921 0.396376 0.368755 0.330387 0.281754 0.223503 0.156454 0.0816018 0.000105508 -0.0867268 -0.17746 -0.270561 -0.364426 -0.457418 -0.547897 -0.634254 -0.71494 -0.788501 -0.853602 -0.909051 -0.953824 -0.987081 -1.00818 -1.0167 -1.01243 -0.995385 -0.965802 -0.924139 -0.871067 -0.807455 -0.734358 -0.652997 -0.564737 -0.471063 -0.373552 -0.273841 -0.173598 -0.0744905 0.0218542 0.113876 0.200115 0.27924 0.35007 0.41159 0.462962 0.503521 0.532772 0.550375 0.556232 
0.450398 0.432666 0.403111 0.362131 0.310297 0.248354 0.177223 0.0979951 0.0119216 -0.0796047 -0.175071 -0.272872 -0.37134 -0.468776 -0.563482 -0.653796 -0.73812 -0.814955 -0.882922 -0.940794 -0.987514 -1.02222 -1.04425 -1.05316 -1.04874 -1.031 -1.00019 -0.956789 -0.901479 -0.835158 -0.758915 -0.674008 -0.581845 -0.483958 -0.381973 -0.277584 -0.172517 -0.0684986 0.0327748 0.129671 0.220653 0.304302 0.379346 0.444671 0.499339 0.542586 0.573829 0.592655 0.598923 
0.483252 0.464515 0.433316 0.390108 0.33553 0.270403 0.195731 0.112687 0.0225993 -0.0730626 -0.172716 -0.27469 -0.377256 -0.478656 -0.577141 -0.670998 -0.758583 -0.838353 -0.908894 -0.968942 -1.01741 -1.05342 -1.07628 -1.08554 -1.08099 -1.06264 -1.03074 -0.985778 -0.928462 -0.859715 -0.780653 -0.692571 -0.596916 -0.495262 -0.389283 -0.280724 -0.171364 -0.0629896 0.0426422 0.143833 0.238972 0.326569 0.405268 0.473876 0.531371 0.576913 0.609848 0.629711 0.636327 
0.511512 0.491934 0.459355 0.414271 0.357373 0.289545 0.211854 0.125542 0.0320039 -0.0672263 -0.170504 -0.276101 -0.382231 -0.487088 -0.588873 -0.685827 -0.776266 -0.858608 -0.931403 -0.99336 -1.04337 -1.08052 -1.10411 -1.11369 -1.10902 -1.09014 -1.05728 -1.01095 -0.951885 -0.881016 -0.799489 -0.708632 -0.609924 -0.504982 -0.39552 -0.283329 -0.170237 -0.0580839 0.0513184 0.156212 0.254926 0.345901 0.427717 0.499112 0.558997 0.606472 0.640828 0.661559 0.668467 
0.535171 0.514903 0.481191 0.434563 0.37575 0.305683 0.225484 0.136448 0.0400251 -0.0621973 -0.168522 -0.277171 -0.386311 -0.494091 -0.598669 -0.698248 -0.791108 -0.875633 -0.950344 -1.01392 -1.06524 -1.10336 -1.12758 -1.13742 -1.13267 -1.11333 -1.07966 -1.03218 -0.971626 -0.898958 -0.815343 -0.722133 -0.620842 -0.513116 -0.40071 -0.285451 -0.169213 -0.0538779 0.058692 0.166689 0.268389 0.36218 0.446585 0.520287 0.582146 0.631212 0.666736 0.688178 0.695325 
0.5542 0.533386 0.498777 0.450922 0.390585 0.318735 0.236532 0.145313 0.0465734 -0.0580567 -0.166839 -0.277952 -0.389527 -0.499673 -0.606516 -0.708226 -0.803051 -0.88935 -0.965619 -1.03052 -1.0829 -1.12181 -1.14654 -1.15661 -1.15178 -1.13207 -1.09775 -1.04934 -0.987575 -0.913448 -0.82814 -0.733024 -0.629639 -0.519658 -0.404868 -0.287129 -0.168348 -0.0504474 0.0646738 0.175166 0.279262 0.375307 0.461779 0.537321 0.600749 0.651077 0.687525 0.709531 0.716867 
0.568563 0.547342 0.512063 0.463292 0.401816 0.328629 0.244921 0.152062 0.0515784 -0.0548676 -0.165505 -0.278483 -0.391901 -0.503841 -0.612402 -0.715728 -0.812047 -0.899695 -0.977149 -1.04305 -1.09624 -1.13576 -1.16088 -1.17112 -1.16624 -1.14625 -1.11144 -1.06231 -0.999641 -0.924409 -0.837818 -0.741258 -0.636286 -0.524599 -0.408005 -0.28839 -0.167688 -0.04785 0.0691947 0.181566 0.287464 0.3852 0.473223 0.55014 0.61474 0.66601 0.703148 0.725573 0.73305 
0.578223 0.556731 0.521006 0.471625 0.409389 0.335309 0.250596 0.15664 0.0549874 -0.0526764 -0.164559 -0.27879 -0.393447 -0.506595 -0.616313 -0.72073 -0.818056 -0.906614 -0.984868 -1.05145 -1.10519 -1.14511 -1.1705 -1.18086 -1.17594 -1.15578 -1.12063 -1.07104 -1.00775 -0.931778 -0.844326 -0.746797 -0.640761 -0.527929 -0.410125 -0.289252 -0.167263 -0.0461275 0.0722045 0.185832 0.292933 0.391798 0.480854 0.558687 0.624067 0.675963 0.713559 0.736263 0.743832 
0.583153 0.561524 0.525574 0.475886 0.413267 0.338738 0.253518 0.159007 0.0567652 -0.051514 -0.164027 -0.278892 -0.394177 -0.507937 -0.618242 -0.723213 -0.821051 -0.910072 -0.988733 -1.05566 -1.10968 -1.14982 -1.17534 -1.18576 -1.18084 -1.16058 -1.12528 -1.07544 -1.01186 -0.935512 -0.84763 -0.749616 -0.643047 -0.529641 -0.41123 -0.289727 -0.167093 -0.0453067 0.0736705 0.187927 0.295631 0.395061 0.484633 0.562924 0.628694 0.680902 0.718726 0.741569 0.749185 
0.583334 0.561703 0.525749 0.476055 0.41343 0.338894 0.253666 0.159146 0.0568934 -0.0513965 -0.163921 -0.278797 -0.394095 -0.507867 -0.618184 -0.723167 -0.821017 -0.91005 -0.988723 -1.05566 -1.10969 -1.14984 -1.17537 -1.1858 -1.18088 -1.16064 -1.12534 -1.07551 -1.01193 -0.93559 -0.847711 -0.749701 -0.643134 -0.52973 -0.411321 -0.289819 -0.167186 -0.0454001 0.0735768 0.187833 0.295537 0.394968 0.48454 0.562831 0.628601 0.68081 0.718634 0.741477 0.749093 
0.578767 0.557266 0.521529 0.472132 0.409877 0.335775 0.251037 0.157053 0.0553706 -0.0523252 -0.164242 -0.278507 -0.393201 -0.506385 -0.61614 -0.720593 -0.817955 -0.906548 -0.984836 -1.05145 -1.10522 -1.14518 -1.17059 -1.18097 -1.17608 -1.15594 -1.12082 -1.07124 -1.00797 -0.932009 -0.844569 -0.747049 -0.641021 -0.528196 -0.410396 -0.289527 -0.167541 -0.0464067 0.0719245 0.185551 0.292653 0.391519 0.480575 0.558409 0.62379 0.675686 0.713282 0.735987 0.743557 
0.569462 0.548227 0.512927 0.464131 0.402623 0.329399 0.24565 0.152745 0.0522121 -0.0542868 -0.16498 -0.278015 -0.391492 -0.503493 -0.612114 -0.715502 -0.81188 -0.899586 -0.977097 -1.04306 -1.0963 -1.13586 -1.16103 -1.17131 -1.16647 -1.14652 -1.11174 -1.06265 -1 -0.924791 -0.838219 -0.741675 -0.636716 -0.52504 -0.408453 -0.288844 -0.168147 -0.0483118 0.0687316 0.181102 0.287 0.384738 0.472761 0.54968 0.614281 0.665552 0.702691 0.725117 0.732594 
0.555443 0.53461 0.499973 0.452083 0.391703 0.319801 0.237541 0.146258 0.0474503 -0.057253 -0.166112 -0.277305 -0.388962 -0.499192 -0.606118 -0.707912 -0.80282 -0.8892 -0.965548 -1.03052 -1.08297 -1.12195 -1.14675 -1.15688 -1.1521 -1.13245 -1.09817 -1.0498 -0.988072 -0.913976 -0.828694 -0.733601 -0.630233 -0.520268 -0.405489 -0.287758 -0.168984 -0.0510864 0.0640328 0.174524 0.278621 0.374667 0.461141 0.536684 0.600114 0.650443 0.686893 0.7089 0.716236 
0.536744 0.516452 0.482706 0.436032 0.377164 0.307033 0.226762 0.137645 0.041135 -0.06118 -0.167603 -0.276352 -0.385596 -0.493481 -0.598165 -0.69785 -0.790814 -0.875442 -0.950253 -1.01393 -1.06533 -1.10354 -1.12784 -1.13777 -1.13308 -1.1138 -1.08019 -1.03276 -0.972255 -0.899625 -0.816044 -0.722863 -0.621595 -0.513888 -0.401496 -0.286248 -0.170017 -0.0546868 0.0578806 0.165877 0.267578 0.36137 0.445777 0.519482 0.581343 0.63041 0.665935 0.687379 0.694526 
0.513397 0.49379 0.46117 0.416032 0.359067 0.291162 0.213384 0.126976 0.0333338 -0.0660074 -0.169402 -0.27512 -0.381375 -0.486358 -0.588269 -0.68535 -0.775914 -0.858379 -0.931294 -0.993366 -1.04348 -1.08073 -1.10443 -1.1141 -1.10952 -1.0907 -1.05792 -1.01165 -0.952638 -0.881816 -0.80033 -0.709506 -0.610827 -0.505906 -0.396462 -0.284283 -0.171201 -0.0590533 0.050346 0.155239 0.253953 0.34493 0.426748 0.498146 0.558034 0.605511 0.639869 0.6606 0.667509 
0.485426 0.466656 0.435409 0.392138 0.337484 0.272268 0.197496 0.114341 0.0241332 -0.0716567 -0.171445 -0.273558 -0.376267 -0.477813 -0.576445 -0.670447 -0.758177 -0.838089 -0.908767 -0.968948 -1.01755 -1.05367 -1.07664 -1.08601 -1.08156 -1.0633 -1.03147 -0.986583 -0.929331 -0.860638 -0.781623 -0.69358 -0.597956 -0.496328 -0.39037 -0.281825 -0.172476 -0.064108 0.0415202 0.142709 0.23785 0.325448 0.40415 0.472762 0.53026 0.575804 0.608741 0.628605 0.635222 
0.452836 0.435066 0.405456 0.364406 0.312487 0.250445 0.179201 0.099849 0.0136409 -0.0780288 -0.173646 -0.271604 -0.370232 -0.467831 -0.562701 -0.653178 -0.737665 -0.814658 -0.882779 -0.9408 -0.987662 -1.0225 -1.04465 -1.05368 -1.04937 -1.03173 -1.00102 -0.957692 -0.902452 -0.836192 -0.760001 -0.675138 -0.583011 -0.485153 -0.383191 -0.278819 -0.173763 -0.0697525 0.0315168 0.128412 0.219394 0.303046 0.378092 0.443421 0.498092 0.541342 0.572587 0.591415 0.597683 
0.415591 0.399005 0.371325 0.33288 0.284153 0.225793 0.158621 0.0836327 0.001989 -0.0850004 -0.175899 -0.269171 -0.363212 -0.456383 -0.547042 -0.633577 -0.714441 -0.788176 -0.853445 -0.909057 -0.953985 -0.98739 -1.00863 -1.01728 -1.01313 -0.996189 -0.966703 -0.925127 -0.872132 -0.808587 -0.735548 -0.654235 -0.566015 -0.472373 -0.374886 -0.275193 -0.174964 -0.0758646 0.0204756 0.112496 0.198736 0.277863 0.348696 0.41022 0.461595 0.502158 0.531412 0.549016 0.554873 
