
-1.29552 -1.24999 -1.22289 -1.1955 -1.15552 -1.09885 -1.02935 -0.957083 -0.89529 -0.857022 -0.851961 -0.884076 -0.95049 -1.04171 -1.14318 -1.23775 -1.30872 -1.34281 -1.33259 -1.27777 -1.18544 -1.06879 -0.944915 -0.831848 -0.745448 -0.696657 -0.689615 -0.720968 -0.780486 -0.85289 -0.920555 -0.966632 -0.978019 -0.947682 -0.8759 -0.770227 -0.644168 -0.514816 -0.399848 -0.314425 -0.268528 -0.265204 -0.300038 -0.361925 -0.435024 -0.501544 -0.54487 -0.552485 -0.518167 -0.443085 -0.335589 -0.209744 -0.0828553 0.0275759 0.10693 0.146039 0.142802 0.102556 0.0371387 -0.0371914 -0.102609 -0.142854 -0.146091 -0.106981 -0.0276269 0.082805 0.209694 0.33554 0.443037 0.518121 0.55244 0.544826 0.501501 0.434983 0.361885 0.3 0.265168 0.268493 0.314393 0.399818 0.514788 0.644142 0.770203 0.875879 0.947663 0.978003 0.966618 0.920544 0.852881 0.78048 0.720965 0.689615 0.69666 0.745454 0.831856 0.944926 1.06881 1.18546 1.2778 1.33261 1.34284 1.30875 1.23778 1.14322 1.04175 0.950533 0.884123 0.852011 0.857075 0.895346 0.957142 1.02941 1.09891 1.15559 1.19557 1.22297 1.25007 1.2956 1.32564 
-1.68774 -1.64935 -1.61275 -1.565 -1.49865 -1.41327 -1.31532 -1.21644 -1.13072 -1.07151 -1.04845 -1.06529 -1.1188 -1.19912 -1.2913 -1.37786 -1.4418 -1.4696 -1.4536 -1.39341 -1.29602 -1.17459 -1.0462 -0.928891 -0.838545 -0.786104 -0.775695 -0.803932 -0.860532 -0.930147 -0.99508 -1.03841 -1.04699 -1.01375 -0.938956 -0.830197 -0.701019 -0.56857 -0.450589 -0.362286 -0.313675 -0.307815 -0.340271 -0.399896 -0.470794 -0.535109 -0.576165 -0.5814 -0.544568 -0.466841 -0.356598 -0.227952 -0.0982675 0.0148931 0.0968596 0.138434 0.137508 0.0994401 0.0361091 -0.0361664 -0.0994973 -0.137565 -0.13849 -0.0969157 -0.0149486 0.0982128 0.227898 0.356545 0.466789 0.544517 0.58135 0.576117 0.535062 0.470749 0.399853 0.340229 0.307775 0.313638 0.362251 0.450556 0.568539 0.70099 0.830171 0.938933 1.01372 1.04697 1.0384 0.995068 0.930137 0.860525 0.803929 0.775695 0.786107 0.838551 0.9289 1.04621 1.1746 1.29604 1.39344 1.45362 1.46963 1.44184 1.3779 1.29134 1.19916 1.11884 1.06534 1.04851 1.07157 1.13078 1.2165 1.31538 1.41334 1.49872 1.56508 1.61284 1.64943 1.68783 1.70937 
-2.04514 -2.0148 -1.97281 -1.91049 -1.824 -1.71576 -1.59432 -1.47274 -1.36596 -1.28775 -1.2479 -1.25006 -1.29085 -1.36016 -1.44278 -1.52096 -1.57748 -1.59859 -1.5765 -1.51069 -1.40805 -1.28169 -1.14869 -1.02705 -0.932661 -0.876447 -0.862519 -0.887457 -0.940938 -1.00756 -1.06958 -1.11002 -1.11569 -1.0795 -1.00173 -0.889947 -0.757745 -0.622304 -0.501401 -0.410278 -0.358971 -0.35054 -0.380541 -0.437799 -0.506378 -0.568378 -0.607084 -0.609903 -0.570574 -0.490269 -0.377384 -0.246065 -0.113716 0.00206311 0.0865683 0.130581 0.131992 0.0961699 0.0350247 -0.0350865 -0.0962316 -0.132053 -0.130642 -0.0866288 -0.00212301 0.113657 0.246007 0.377327 0.490212 0.570519 0.60985 0.607032 0.568327 0.506329 0.437753 0.380496 0.350498 0.35893 0.41024 0.501365 0.622271 0.757714 0.889919 1.0017 1.07948 1.11567 1.11 1.06957 1.00755 0.940931 0.887454 0.862518 0.87645 0.932668 1.02706 1.1487 1.28171 1.40807 1.51071 1.57653 1.59862 1.57751 1.521 1.44282 1.36021 1.2909 1.25012 1.24796 1.28781 1.36602 1.47281 1.5944 1.71584 1.82408 1.91058 1.97289 2.01489 2.04523 2.0588 
-2.38612 -2.35979 -2.31222 -2.23754 -2.13431 -2.00697 -1.86559 -1.72436 -1.59895 -1.50356 -1.44816 -1.43645 -1.46495 -1.52341 -1.59643 -1.6661 -1.71499 -1.72921 -1.70083 -1.62922 -1.52119 -1.38981 -1.25209 -1.12605 -1.02752 -0.967433 -0.949863 -0.971364 -1.02158 -1.08506 -1.14403 -1.18147 -1.18416 -1.145 -1.06424 -0.94948 -0.814315 -0.67595 -0.552184 -0.45828 -0.404286 -0.393265 -0.420763 -0.475585 -0.541769 -0.601386 -0.637694 -0.638078 -0.596266 -0.51343 -0.397979 -0.264077 -0.129153 -0.0108345 0.0761551 0.122585 0.126342 0.0928063 0.0339068 -0.0339731 -0.0928726 -0.126408 -0.12265 -0.0762201 0.0107703 0.12909 0.264015 0.397917 0.51337 0.596207 0.638021 0.637638 0.601332 0.541717 0.475535 0.420715 0.39322 0.404243 0.458239 0.552145 0.675914 0.814282 0.94945 1.06421 1.14497 1.18414 1.18145 1.14402 1.08505 1.02157 0.97136 0.949862 0.967436 1.02753 1.12606 1.25211 1.38983 1.52121 1.62924 1.70086 1.72924 1.71502 1.66614 1.59648 1.52346 1.46501 1.43651 1.44822 1.50362 1.59902 1.72443 1.86567 2.00705 2.1344 2.23763 2.31231 2.35989 2.38622 2.39502 
-2.72351 -2.69393 -2.63778 -2.55051 -2.43196 -2.2877 -2.12883 -1.97027 -1.82823 -1.71728 -1.64758 -1.62287 -1.63965 -1.68759 -1.75119 -1.81237 -1.8536 -1.86085 -1.82608 -1.74858 -1.63509 -1.49861 -1.35612 -1.2256 -1.12287 -1.05883 -1.03752 -1.05548 -1.10232 -1.16256 -1.21838 -1.25274 -1.2524 -1.21023 -1.1265 -1.00878 -0.870689 -0.729444 -0.602855 -0.506197 -0.449525 -0.435903 -0.460868 -0.513213 -0.576956 -0.634149 -0.668031 -0.665972 -0.621691 -0.536362 -0.418398 -0.281978 -0.144546 -0.0237445 0.0656882 0.114514 0.120619 0.0893901 0.0327698 -0.0328406 -0.0894608 -0.120689 -0.114584 -0.0657576 0.0236759 0.144478 0.281911 0.418333 0.536298 0.621629 0.66591 0.667971 0.634091 0.5769 0.513159 0.460817 0.435855 0.449479 0.506154 0.602814 0.729406 0.870654 1.00875 1.12647 1.21021 1.25238 1.25272 1.21837 1.16255 1.10231 1.05548 1.03752 1.05883 1.12288 1.22562 1.35614 1.49863 1.63511 1.74861 1.82612 1.86089 1.85364 1.81242 1.75124 1.68765 1.63971 1.62293 1.64764 1.71735 1.82831 1.97035 2.12891 2.28779 2.43205 2.55061 2.63788 2.69403 2.72362 2.73255 
-3.06389 -3.02252 -2.9535 -2.85214 -2.7185 -2.55857 -2.38388 -2.20975 -2.05276 -1.92768 -1.84483 -1.80802 -1.81375 -1.85163 -1.90609 -1.95897 -1.99262 -1.99293 -1.95178 -1.86837 -1.74938 -1.60777 -1.46048 -1.32545 -1.21847 -1.15041 -1.1253 -1.13965 -1.18304 -1.23996 -1.29256 -1.32379 -1.32038 -1.27519 -1.18847 -1.06781 -0.926825 -0.782729 -0.653345 -0.553954 -0.494613 -0.478385 -0.500802 -0.550646 -0.611923 -0.66667 -0.698112 -0.693609 -0.646876 -0.559083 -0.438649 -0.299759 -0.159867 -0.0366274 0.0552147 0.106416 0.114864 0.0859488 0.0316234 -0.0316987 -0.0860239 -0.114938 -0.10649 -0.0552884 0.0365545 0.159795 0.299688 0.438579 0.559015 0.646809 0.693544 0.698049 0.666608 0.611864 0.550589 0.500748 0.478333 0.494564 0.553907 0.653301 0.782688 0.926788 1.06778 1.18844 1.27516 1.32036 1.32377 1.29255 1.23994 1.18303 1.13965 1.1253 1.15041 1.21848 1.32546 1.4605 1.60779 1.74941 1.8684 1.95181 1.99297 1.99266 1.95902 1.90614 1.85169 1.81381 1.80809 1.8449 1.92776 2.05284 2.20984 2.38396 2.55867 2.7186 2.85224 2.95361 3.02263 3.064 3.0786 
-3.40765 -3.34666 -3.2606 -3.14343 -2.99455 -2.81972 -2.63046 -2.44222 -2.27168 -2.13378 -2.03889 -1.99088 -1.98626 -2.01461 -2.06032 -2.10515 -2.13141 -2.1249 -2.07744 -1.98816 -1.8637 -1.71697 -1.56487 -1.42532 -1.31407 -1.24196 -1.21302 -1.22371 -1.2636 -1.31715 -1.36649 -1.39455 -1.38805 -1.33983 -1.25013 -1.12654 -0.982674 -0.83575 -0.703592 -0.601485 -0.539485 -0.520654 -0.540517 -0.587851 -0.646649 -0.698941 -0.72794 -0.721001 -0.671831 -0.5816 -0.458729 -0.317408 -0.175097 -0.0494543 0.0447682 0.0983254 0.109105 0.0825015 0.0304745 -0.0305541 -0.082581 -0.109184 -0.098404 -0.0448462 0.0493772 0.17502 0.317333 0.458656 0.581528 0.67176 0.720932 0.727874 0.698876 0.646587 0.58779 0.54046 0.520599 0.539433 0.601436 0.703546 0.835707 0.982635 1.12651 1.2501 1.3398 1.38802 1.39453 1.36647 1.31713 1.26359 1.22371 1.21302 1.24197 1.31407 1.42533 1.56489 1.717 1.86373 1.98819 2.07747 2.12494 2.13145 2.1052 2.06037 2.01467 1.98632 1.99095 2.03896 2.13386 2.27177 2.44231 2.63055 2.81982 2.99466 3.14354 3.26071 3.34678 3.40777 3.43304 
-3.74982 -3.66378 -3.55785 -3.4238 -3.25977 -3.07082 -2.86814 -2.66708 -2.48431 -2.33477 -2.2289 -2.17059 -2.15634 -2.17575 -2.21315 -2.25029 -2.26939 -2.25625 -2.20261 -2.10756 -1.9777 -1.8259 -1.66902 -1.52495 -1.40944 -1.33329 -1.30049 -1.30751 -1.34386 -1.39402 -1.44008 -1.46496 -1.45535 -1.40409 -1.31142 -1.18492 -1.03818 -0.888452 -0.75354 -0.648733 -0.584087 -0.562659 -0.579972 -0.624793 -0.681113 -0.730949 -0.757511 -0.748145 -0.696557 -0.603913 -0.478635 -0.334915 -0.190217 -0.0622031 0.0343733 0.0902655 0.103362 0.0790616 0.0293275 -0.0294114 -0.0791453 -0.103445 -0.0903484 -0.0344555 0.0621217 0.190137 0.334836 0.478557 0.603836 0.696482 0.748073 0.757441 0.730881 0.681047 0.62473 0.579911 0.562601 0.584032 0.648682 0.753492 0.888407 1.03814 1.18488 1.31138 1.40406 1.45532 1.46493 1.44006 1.394 1.34385 1.3075 1.30049 1.33329 1.40945 1.52497 1.66904 1.82592 1.97773 2.10759 2.20264 2.2563 2.26944 2.25034 2.21321 2.17581 2.15641 2.17066 2.22898 2.33486 2.4844 2.66717 2.86824 3.07092 3.25988 3.42391 3.55797 3.6639 3.74995 3.78938 
-4.08164 -3.96869 -3.84225 -3.69153 -3.51311 -3.31114 -3.09633 -2.88376 -2.69002 -2.53002 -2.4142 -2.34647 -2.32334 -2.3344 -2.36399 -2.39381 -2.40607 -2.38653 -2.32688 -2.2262 -2.09104 -1.93425 -1.77265 -1.62412 -1.50437 -1.42419 -1.38755 -1.39088 -1.4237 -1.47046 -1.51323 -1.53492 -1.5222 -1.46792 -1.37228 -1.24288 -1.0933 -0.940781 -0.803135 -0.695646 -0.628368 -0.604355 -0.619125 -0.661443 -0.715289 -0.762679 -0.786814 -0.775036 -0.721048 -0.626014 -0.498357 -0.352268 -0.205213 -0.0748559 0.0240488 0.0822543 0.0976505 0.0756386 0.0281859 -0.0282741 -0.0757266 -0.0977381 -0.0823414 -0.0241351 0.0747705 0.205129 0.352185 0.498275 0.625934 0.720969 0.77496 0.78674 0.762607 0.71522 0.661376 0.619062 0.604294 0.62831 0.695592 0.803084 0.940734 1.09326 1.24284 1.37224 1.46788 1.52218 1.53489 1.51321 1.47044 1.42369 1.39088 1.38755 1.42419 1.50438 1.62414 1.77267 1.93427 2.09107 2.22623 2.32692 2.38657 2.40612 2.39386 2.36405 2.33447 2.32341 2.34654 2.41428 2.53011 2.69011 2.88386 3.09643 3.31125 3.51322 3.69165 3.84237 3.96882 4.08178 4.13666 
-4.39264 -4.25499 -4.10996 -3.94434 -3.75321 -3.53982 -3.31439 -3.09173 -2.8883 -2.719 -2.59425 -2.51797 -2.48671 -2.49005 -2.51233 -2.53525 -2.541 -2.51532 -2.44989 -2.34375 -2.20343 -2.04174 -1.87552 -1.72259 -1.59865 -1.51447 -1.47402 -1.47369 -1.503 -1.54636 -1.58585 -1.60435 -1.58854 -1.53124 -1.43266 -1.30037 -1.14797 -0.992684 -0.852325 -0.742174 -0.672281 -0.645699 -0.657941 -0.697767 -0.749153 -0.794109 -0.815832 -0.801661 -0.745294 -0.647895 -0.517884 -0.369455 -0.220071 -0.0873981 0.0138095 0.0743054 0.091981 0.0722398 0.0270522 -0.0271446 -0.072332 -0.0920728 -0.0743966 -0.0138999 0.0873086 0.219983 0.369368 0.517799 0.647811 0.745212 0.801581 0.815755 0.794034 0.749081 0.697697 0.657875 0.645636 0.672221 0.742117 0.852272 0.992634 1.14793 1.30033 1.43262 1.53121 1.58851 1.60433 1.58583 1.54634 1.50298 1.47368 1.47402 1.51448 1.59866 1.72261 1.87554 2.04177 2.20346 2.34378 2.44993 2.51537 2.54106 2.5353 2.51239 2.49012 2.48679 2.51806 2.59434 2.71909 2.8884 3.09183 3.3145 3.53994 3.75333 3.94447 4.11009 4.25513 4.39278 4.46191 
